timestamp,elapsed_s,phase,active_cluster,active_tc,active_trp,pending_cluster,pending_tc,pending_trp,upgrading,rolling_back
2026-04-09T11:32:02.046403,66.35,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:03.108351,67.42,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:04.199077,68.51,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:05.268099,69.58,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:06.334200,70.64,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:07.388308,71.7,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:08.443633,72.75,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:09.499345,73.81,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:10.550719,74.86,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:11.611401,75.92,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:12.687385,76.99,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:13.751741,78.06,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:14.823585,79.13,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,0,0,True,False
2026-04-09T11:32:15.875114,80.18,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,50,0,True,False
2026-04-09T11:32:16.936220,81.24,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,50,0,True,False
2026-04-09T11:32:17.996790,82.3,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,50,0,True,False
2026-04-09T11:32:19.053462,83.36,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,50,0,True,False
2026-04-09T11:32:20.110639,84.42,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,50,0,True,False
2026-04-09T11:32:21.170824,85.48,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,50,0,True,False
2026-04-09T11:32:22.233671,86.54,upgrading,simple-locust-mlqv9,100,100,simple-locust-ndvht,50,0,True,False
2026-04-09T11:32:23.291239,87.6,upgrading,simple-locust-mlqv9,100,75,simple-locust-ndvht,50,25,True,False
2026-04-09T11:32:23.519190,87.83,rolling_back,simple-locust-mlqv9,100,75,simple-locust-ndvht,50,25,True,True
2026-04-09T11:32:24.576110,88.88,rolling_back,simple-locust-mlqv9,100,75,simple-locust-ndvht,50,25,True,True
2026-04-09T11:32:25.636556,89.94,rolling_back,simple-locust-mlqv9,100,75,simple-locust-ndvht,50,25,True,True
2026-04-09T11:32:26.698697,91.01,rolling_back,simple-locust-mlqv9,100,75,simple-locust-ndvht,50,25,True,True
2026-04-09T11:32:27.758394,92.07,rolling_back,simple-locust-mlqv9,100,75,simple-locust-ndvht,50,25,True,True
2026-04-09T11:32:28.819442,93.13,rolling_back,simple-locust-mlqv9,100,75,simple-locust-ndvht,50,25,True,True
2026-04-09T11:32:29.875066,94.18,rolling_back,simple-locust-mlqv9,100,75,simple-locust-ndvht,50,25,True,True
2026-04-09T11:32:30.936767,95.24,rolling_back,simple-locust-mlqv9,100,75,simple-locust-ndvht,50,25,True,True
2026-04-09T11:32:31.992351,96.3,rolling_back,simple-locust-mlqv9,100,75,simple-locust-ndvht,50,25,True,True
2026-04-09T11:32:33.056114,97.36,rolling_back,simple-locust-mlqv9,100,75,simple-locust-ndvht,50,25,True,True
2026-04-09T11:32:34.113680,98.42,rolling_back,simple-locust-mlqv9,100,100,simple-locust-ndvht,50,0,True,True
2026-04-09T11:32:42.844740,107.15,rolling_back,simple-locust-mlqv9,100,100,,,,False,False
2026-04-09T11:32:42.850621,107.16,complete,simple-locust-mlqv9,100,100,,,,False,False
